METERID,LON,LAT
1443667,-73.9884242969,40.7465481411
1433073,-73.9761024418,40.7605751627
1433202,-73.9738591859,40.7579956622
3353014,-73.9806287977,40.6934856777
3013608,-73.9854669465,40.6886735584
3393019,-73.9394225617,40.6686621789
1443025,-73.9934735526,40.7555484174
1443285,-73.9946202376,40.7554971659
2313046,-73.8312241418,40.847807715
5033002,-74.0761745626,40.6274500246
5053326,-74.146387228,40.5416881511
5053339,-74.1656613319,40.544868007
5053349,-74.164706726,40.5447317273
2313056,-73.8362604783,40.8435175492
2033019,-73.8923184932,40.8202219082
2203047,-73.8801159899,40.8287657141
3043069,-73.9505655797,40.6357103402
2293039,-73.8457792154,40.8703283327
2293062,-73.8234985394,40.86454022
3043195,-73.9488739436,40.643575871
4063005,-73.8326747476,40.7595309281
4013039,-73.9214666499,40.743955273
4013093,-73.9244148661,40.7433000077
4013119,-73.9209337443,40.7394188203
4033056,-73.7942108479,40.7044828093
4151979,-73.9338594544,40.7427128015
4151984,-73.9318387185,40.7441473612
4152091,-73.9409163047,40.7512130055
1453117,-73.9955217809,40.7407823396
1323065,-74.0057031087,40.736862076
1443604,-73.9901522526,40.7416904508
1294845,-73.9466543832,40.7764000336
1433388,-73.9851305512,40.7619300968
1433438,-73.9779030454,40.7555061097
1453275,-73.989617613,40.7394266602
1243076,-73.9940186114,40.7207116096
3393033,-73.9367851095,40.6684495088
3393003,-73.9424929623,40.6655216376
3473012,-73.9549248535,40.7347992941
4373117,-73.846238567,40.7831809189
4343132,-73.9258670849,40.7521833873
1243070,-74.000700036,40.7181314375
1243037,-73.9957986358,40.7184621383
3033019,-73.918589659,40.6684599451
1334827,-73.9570519872,40.7621525589
1273038,-73.9534342313,40.7877498621
4053076,-73.8412312154,40.7203991286
3213034,-73.9316292237,40.6661889197
3163130,-73.9306685997,40.6501412046
1323066,-74.0090844022,40.7307530277
3593042,-73.926944611,40.6206196747
5033025,-74.0743346401,40.6284805431
1453356,-73.9897461686,40.7395423185
1359902,-73.9972788317,40.752247916
1263087,-73.9466240055,40.7847135041
1409950,-73.9885256891,40.7638781929
1409956,-73.9912655509,40.7601076403
3483034,-73.9722597114,40.6054891334
3523018,-73.9631630639,40.6735628681
3602930,-73.9728726054,40.6326956785
4122327,-73.8719337043,40.7488349184
4152090,-73.9389441073,40.7504534222
4072201,-73.9194735335,40.7592663426
4283044,-73.7940660073,40.7535402363
4431308,-73.808188066,40.717381145
2073053,-73.8808841558,40.8796381215
3333082,-73.9219474365,40.6185725314
3523006,-73.9637560321,40.6772847378
4451792,-73.8599966216,40.7313050552
4151980,-73.9335210228,40.7427654394
1068242,-73.9291863381,40.8643030434
1149989,-74.0006525682,40.7319552485
1208017,-73.9566434496,40.7753759573
1208044,-73.9498474076,40.7855049213
1208041,-73.9506467766,40.7835836259
1208026,-73.9545605055,40.7778362219
1208051,-73.9449685519,40.7913623565
1218173,-73.967144456,40.8032767165
1259668,-73.9398559296,40.8157004844
1264983,-73.9622156945,40.7633550035
1348087,-73.9527346612,40.7921856374
1228435,-73.9495528561,40.8259577829
2043015,-73.9184926999,40.8392726772
2021626,-73.9139247051,40.8178628397
2173011,-73.8605222618,40.8340751042
2173033,-73.8546628816,40.8422221734
2173058,-73.8536986128,40.8361358395
2203031,-73.8755214075,40.8295560237
2233021,-73.8654628488,40.8652167162
2233017,-73.8659988795,40.8655410356
2233036,-73.867414672,40.8674718279
2243143,-73.9178208213,40.8786442799
2243147,-73.9041722844,40.9061790608
2253173,-73.896862312,40.8721561672
2253177,-73.896318515,40.8726140719
2253207,-73.8975744764,40.8670643687
2262695,-73.9061792568,40.8762043221
2262737,-73.8995171054,40.8895521268
2262710,-73.9029506317,40.8813132007
2262744,-73.9004726967,40.8867776809
2262765,-73.909028763,40.8812446845
2293056,-73.8230935261,40.8654556181
2313054,-73.8306966333,40.8437321588
2323229,-73.8537361198,40.8493329445
2323251,-73.8433473932,40.8538843687
2323237,-73.863256346,40.8459032952
2233057,-73.8667246821,40.8715188924
3043031,-73.9584652412,40.647511687
3043081,-73.9568463426,40.6428123026
3013640,-73.9873032185,40.6903161939
3013566,-73.9951202951,40.6950607164
3091441,-74.0216579728,40.6327562821
3091417,-74.0288084215,40.6219597218
3091462,-74.0258623731,40.6220021749
3103065,-73.9775746972,40.6304731941
3103047,-73.9917673929,40.6172425622
3103015,-73.9897929448,40.6194022206
3091506,-74.0212222145,40.6324584391
3091477,-74.0285240556,40.618897662
1068241,-73.9309375938,40.8600393589
3091449,-74.0231991218,40.6283170436
3091426,-74.0313996958,40.6156324599
3071362,-73.9876957297,40.5981223349
3063132,-73.9544037309,40.5987998185
3063114,-73.9581775501,40.5985051611
3063199,-73.9561163096,40.5947965759
3043024,-73.9585805019,40.6494872592
3063174,-73.9428736092,40.6005521143
3063185,-73.9443616121,40.6118833837
3063031,-73.960255911,40.5877789106
2323261,-73.8476250719,40.8574003631
2353009,-73.9284993635,40.8179050689
3013010,-73.9864298395,40.687459755
3013688,-73.9937896626,40.7028243409
2262773,-73.9064510552,40.8786014314
3043085,-73.9575970721,40.6445387124
3043122,-73.9602571471,40.657727671
3029370,-73.9800763365,40.676849977
1294854,-73.9493836377,40.7730017252
2203048,-73.8802112614,40.8287179995
2203021,-73.8750962196,40.8292506561
2033020,-73.8928720163,40.8196872243
2043027,-73.918036083,40.8399021121
2173047,-73.8624692586,40.8400273555
2173054,-73.8566551177,40.836302546
1289734,-73.9418073538,40.7982582626
3123004,-74.0128594405,40.6425714751
3123087,-74.0086383476,40.6362788162
3123055,-74.0124187056,40.6426760819
3113079,-73.994067579,40.6335199117
3123137,-74.0075246234,40.6370887752
3123099,-74.0015011389,40.6431415982
3153054,-73.9636509651,40.6248756675
2323258,-73.8442408193,40.8572378534
3149817,-73.987606664,40.6680750451
3149827,-73.9896283665,40.6656604589
3153039,-73.9662155047,40.6341843609
2353006,-73.9272245345,40.8190642823
3413076,-73.9786824583,40.6120833338
3131541,-73.975955706,40.6250377079
3153012,-73.9653315876,40.6249356002
3123115,-74.0076054123,40.6374669157
3123015,-74.0046404926,40.6504701637
3123024,-74.0083911364,40.6470512755
3123065,-74.0063921791,40.652223975
3123094,-74.0044976096,40.6402648475
3123128,-74.0097946153,40.6355613836
3113011,-73.9914108699,40.6358014809
3113009,-73.9902699105,40.6369000042
3149786,-73.9880667591,40.6667046979
3149808,-73.9870755696,40.6696390066
3153072,-73.9624294615,40.6253677854
3153063,-73.9642874631,40.6252031214
3131549,-73.9763933768,40.6261840164
4013080,-73.9221261249,40.7398457683
1228493,-73.9581508897,40.8162143124
1228483,-73.9509192937,40.8260772984
4072178,-73.9227264112,40.7556523202
2323244,-73.8441192588,40.8516931702
4101295,-73.8350243056,40.5804926419
4061147,-73.8278087028,40.7632473148
4122330,-73.8723558975,40.7489143876
4122291,-73.8903694197,40.7467227453
4152103,-73.941239753,40.7508553279
4122326,-73.8728430488,40.7487381002
2253163,-73.8888635362,40.8731026064
4013058,-73.9147977558,40.7424773856
4013032,-73.921337483,40.7438127228
4033027,-73.804400165,40.7018175641
4072276,-73.9178842427,40.7653146486
4122424,-73.8936821709,40.7468180601
4122345,-73.887307238,40.7473402366
4122307,-73.8831041674,40.7467511601
4122290,-73.8902102495,40.7458992321
4512439,-73.8251192904,40.732944977
5043013,-74.107905032,40.6302348009
5043053,-74.1067427004,40.6354299
5023021,-74.0758589793,40.6408055038
4152690,-73.9373538316,40.750463269
5013008,-74.1337791245,40.6367895612
5053269,-74.114609945,40.5731217261
5043010,-74.1100185003,40.6297409203
5023058,-74.0796284733,40.6379158376
5023049,-74.0774821179,40.6416840574
5023034,-74.0768295523,40.6421395444
5043060,-74.1166716338,40.6346618057
5033005,-74.0782776505,40.627183923
5013019,-74.1339421287,40.6373137423
5063011,-74.121315973,40.6129243283
5053302,-74.1111058915,40.5711286156
3123105,-74.0018305627,40.6430208916
3149782,-73.9889050249,40.6659284237
3153082,-73.9604670753,40.6250093562
3123046,-74.0116391166,40.6441334054
4233025,-73.9289991054,40.7560744034
4233137,-73.9248157825,40.7613996211
4061164,-73.814532379,40.7653144653
3403105,-73.9506649238,40.6602681731
3423010,-74.0169585086,40.6386250743
4013120,-73.9197690211,40.7392847919
3593033,-73.9288056929,40.6380745201
1243047,-73.9983302038,40.7182517852
1243071,-73.994560249,40.7133191961
1243052,-74.0035646614,40.7207260297
1243101,-73.9978400371,40.7153605579
1353008,-74.0021036217,40.7456167578
1353022,-74.0000532536,40.748048481
1323053,-74.0060087674,40.7349425985
1323046,-74.0071730299,40.7276506079
1393021,-73.9900651756,40.7719448609
1463033,-74.005782495,40.7401708138
1413026,-74.0019500145,40.7378557974
1413006,-73.9973768357,40.7368050124
1403042,-73.9890289287,40.7593820051
1442544,-73.9779375787,40.7497046167
1443034,-73.9907220965,40.754261348
1443089,-73.9930824301,40.7545700865
1443143,-73.9862872133,40.7509021716
1443200,-73.9767065829,40.7442114196
1443256,-73.9771517422,40.7497854037
1443170,-73.9782375288,40.746692711
1442550,-73.9816593994,40.7512611987
1443013,-73.9888480894,40.7544084595
1443026,-73.9932958371,40.7553572129
1443042,-73.9849573783,40.7519600027
1443068,-73.9821153475,40.7499515692
1443082,-73.9906614819,40.7535510632
1443096,-73.9916689236,40.755482204
1443122,-73.9938076534,40.7540679754
1443135,-73.9900612025,40.7523830022
1443149,-73.9843724009,40.7500948124
1443175,-73.9820547481,40.7481997332
1443207,-73.9807288708,40.7460010651
1443234,-73.9926659936,40.7510282489
1443249,-73.9781816586,40.7454449694
1443261,-73.9789685591,40.7472920969
1443286,-73.9955802626,40.7541904339
1443164,-73.9767645099,40.7467687511
1403095,-73.98596703,40.7688533671
1403141,-73.9933434768,40.7674513987
1403080,-73.9844468909,40.7643656706
1443350,-73.9865371253,40.7476455326
1443403,-73.9873823065,40.7463862386
1443456,-73.9945790885,40.7478041064
1443509,-73.9902517298,40.7451708793
1443296,-73.987421547,40.7520040267
1443329,-73.9800989568,40.7518107976
1443343,-73.9904315533,40.7492880571
1443381,-73.9895699834,40.7481133837
1443395,-73.9927828727,40.7486544621
1443434,-73.9888673769,40.7461003684
1443449,-73.9947002768,40.7486630067
1443489,-73.9817092389,40.7422749695
1443502,-73.9880862511,40.7441524161
1443515,-73.9930384186,40.7462421908
1443540,-73.9872749806,40.7431054785
1443553,-73.9912250063,40.743967163
1443567,-73.9940076108,40.7443310912
1443586,-73.9905219482,40.7420302953
1443600,-73.9935384792,40.743117433
1443612,-73.9807763519,40.7448104953
1443692,-73.9824148709,40.7393444446
1443774,-73.9956027503,40.7494514108
1443940,-73.9915250659,40.7580572409
1443748,-73.9844704857,40.7397454956
1443803,-73.9815525863,40.7440347061
1443964,-73.9790818825,40.751901391
1443634,-73.9856494556,40.7441997507
1443684,-73.9967346118,40.7475130936
1443698,-73.9820985202,40.7404690124
1443717,-73.9800853554,40.7425036478
1443729,-73.9793778072,40.7442009003
1443754,-73.9877689812,40.7412835893
1443767,-73.9979725126,40.746198363
1443920,-73.9727770497,40.7501568121
1443933,-73.9833938538,40.7546177264
1443946,-73.9845508109,40.7549425646
1443978,-73.9894970949,40.755379603
1443991,-73.982216667,40.7523097405
1453018,-73.9889511341,40.7404547722
1453060,-73.9962132811,40.742711309
1453098,-73.9885596473,40.7378531178
1453137,-73.9923192759,40.7387703878
1453186,-73.9930666175,40.7375510229
1453223,-73.9948855186,40.736455112
1453260,-73.9894391769,40.7357946089
1453299,-73.9931921535,40.7364341875
1453338,-74.0012474006,40.741305086
1433033,-73.98012195,40.755625631
1433054,-73.9834084785,40.7553740674
1433074,-73.9766457789,40.7608046029
1433141,-73.9840855386,40.7556589261
1433179,-73.9773998987,40.7562189052
1433203,-73.9739183257,40.7579269536
1433253,-73.9693863162,40.7592799852
1433303,-73.9735396552,40.7528431194
1433413,-73.9821704489,40.7651785023
1433723,-73.9693439931,40.7604964243
1433722,-73.9687726106,40.7612762916
1433759,-73.9777676593,40.7550263449
4063008,-73.8291279908,40.7572362002
1433796,-73.9861864951,40.7607435074
1433831,-73.9757281196,40.763614666
1433868,-73.9685364244,40.7564731243
1433908,-73.9650792471,40.7609700628
1113046,-74.009183232,40.7135118044
1143031,-73.998121928,40.7289588653
1503012,-73.9417890964,40.8063109912
1403113,-73.9916464178,40.7650475039
1403124,-73.9893322753,40.7682253933
1453001,-73.9956333212,40.7432749023
1453048,-73.9917255995,40.7408200849
1453076,-73.9913443973,40.7398918429
1453085,-73.9880581985,40.7385117313
1453116,-73.9949609434,40.7405462872
1453155,-73.9848908242,40.7356380133
1453204,-73.9945851362,40.7364911844
1453239,-73.983447774,40.7386170634
1453276,-73.9897377266,40.7389856043
1453326,-73.9982432096,40.7403606058
1433235,-73.9743033039,40.7605361366
1433282,-73.9743326963,40.7516498865
1433327,-73.9749744928,40.7543719942
1433396,-73.9671362089,40.7569645821
1433739,-73.9726724775,40.7586665313
1433785,-73.9877229572,40.7571942183
1433885,-73.9733524628,40.7627981292
2253001,-73.8946491663,40.8662064427
1433857,-73.9697467706,40.7545307579
1409948,-73.9875898446,40.7651591043
4353046,-73.8945645036,40.7276477647
1208059,-73.9431532071,40.7938565567
2033014,-73.8919652756,40.8238387206
2043028,-73.9148180815,40.8395457567
2262739,-73.8988067282,40.8890263275
2262760,-73.9042665958,40.879831389
2293053,-73.828189331,40.8773966233
2323213,-73.864557964,40.8454604968
3043154,-73.9467497509,40.6244119189
3063047,-73.9611811184,40.5998402119
3063141,-73.9527061776,40.5994686502
3091460,-74.02558335,40.6230559208
3103023,-73.988685993,40.620980107
3091501,-74.0227367858,40.6290417427
1068285,-73.9267725923,40.8649502297
3013655,-73.9740291491,40.6862112813
3063041,-73.9608087423,40.5949809899
2353018,-73.9280148587,40.8173984198
1264984,-73.9624789981,40.7633329966
1243041,-73.9989824929,40.7174325692
1353039,-73.9993874383,40.7540578024
1463012,-74.0068328612,40.7394423998
1463038,-74.0082033887,40.7412891723
1403067,-73.9867468795,40.761205143
1443317,-73.9859240724,40.7525358686
1443478,-73.9860810837,40.7442270224
1453066,-73.9951651,40.7413982703
1453193,-73.987217064,40.7341500247
1453346,-73.9994797817,40.7437343711
1433038,-73.9825690216,40.7559385503
1433838,-73.9760838884,40.7647911392
1433875,-73.967160664,40.7575297074
1503021,-73.9491458876,40.8101502187
1453008,-73.9937637426,40.7423834774
1453126,-73.9961461552,40.7403849747
1453167,-73.9917362267,40.7377642618
1453213,-74.0033896385,40.7400355655
1433342,-73.9771043744,40.7576273926
1433443,-73.9694101246,40.7574804026
3403043,-73.9425263239,40.6799517469
1393010,-73.983628685,40.7757084756
4373111,-73.8463110824,40.7848304333
1323064,-74.0060037177,40.7361303658
1463001,-74.006316041,40.7414400397
1442554,-73.9833733643,40.7519780697
1443046,-73.983763089,40.7514559508
1443101,-73.9932676812,40.7562632716
1443155,-73.9828223704,40.7493305402
1443361,-73.9804426997,40.7449710472
1443468,-73.9900595105,40.7458989567
1443519,-73.9959146897,40.7466483373
1443590,-73.9942323629,40.7435956336
1443654,-73.9906030503,40.7457358719
1403135,-73.9935815969,40.7675197415
1443786,-73.9875176916,40.7525121358
1443968,-73.9775120148,40.7511382299
2083005,-73.8658481654,40.8787609171
1453092,-73.9841126023,40.7367472414
1453149,-73.9877016143,40.7367303872
1453292,-73.9918435266,40.738291395
1453331,-73.9994756596,40.7390039543
1433049,-73.9815139631,40.7546812012
1433146,-73.9833227092,40.7608464721
1433230,-73.9746899832,40.7599886658
1433297,-73.9778920531,40.7538559414
1433402,-73.9697643953,40.7533610301
1433710,-73.9719414201,40.7544049211
1433790,-73.9875746489,40.7596878436
1433862,-73.9696909446,40.7554259176
4053010,-73.845520839,40.721288152
1503007,-73.9376441269,40.8039580144
1503016,-73.9409621579,40.8057744175
1403075,-73.9842423775,40.7650384058
2023004,-73.92194502,40.8170758864
1453013,-73.9912492437,40.7414273445
1453071,-73.9931611453,40.7405556732
1453080,-73.9900770589,40.7392623392
1453121,-73.9983461704,40.7413144597
1453181,-73.9972206034,40.7399665607
1453199,-73.9984723379,40.7389979012
1453218,-74.0003197834,40.738742255
1453244,-73.9852560539,40.7361290571
1453351,-73.9866233041,40.7383267931
1433274,-73.9704676911,40.7605587329
1433334,-73.9730950854,40.7535846107
1433350,-73.9746528763,40.7575108591
1433375,-73.9814635212,40.7594609155
1433384,-73.9810976577,40.7602331091
1433435,-73.9713373278,40.7638448689
1433816,-73.9746978522,40.7633664184
1433826,-73.9823108103,40.7663826705
1433890,-73.9727926926,40.7632971542
1393006,-73.9860561138,40.7727412024
1503034,-73.9550954096,40.812195663
1443615,-73.9846320167,40.7423677148
3403038,-73.9508748333,40.6804051203
4333109,-73.74962985,40.7684790087
4152123,-73.9530315182,40.7425613528
4152131,-73.9529130459,40.7465238973
4072169,-73.923613501,40.7547062913
4122413,-73.8907830375,40.7488480447
